link_id,user_id,device_id,is_primary,first_seen_at,last_seen_at
udl_001203,usr_000722,dev_001203,0,2025-12-17T21:17:37,2026-01-31T00:00:00
udl_001204,usr_000723,dev_001204,1,2025-12-31T12:06:07,2026-01-31T00:00:00
udl_001205,usr_000724,dev_001205,1,2025-12-13T20:43:13,2026-01-31T00:00:00
udl_001206,usr_000724,dev_001206,0,2025-12-28T13:02:24,2026-01-31T00:00:00
udl_001207,usr_000725,dev_001207,1,2025-12-25T10:54:06,2026-01-31T00:00:00
udl_001208,usr_000726,dev_001208,1,2025-12-21T16:47:11,2026-01-31T00:00:00
udl_001209,usr_000727,dev_001209,1,2025-12-31T16:07:50,2026-01-31T00:00:00
udl_001210,usr_000728,dev_001210,1,2025-12-25T22:04:56,2026-01-31T00:00:00
udl_001211,usr_000728,dev_001211,0,2025-12-26T09:12:01,2026-01-31T00:00:00
udl_001212,usr_000728,dev_001212,0,2025-12-28T10:00:32,2026-01-31T00:00:00
udl_001213,usr_000729,dev_001213,1,2025-12-15T00:35:17,2026-01-31T00:00:00
udl_001214,usr_000729,dev_001214,0,2025-12-24T19:48:26,2026-01-31T00:00:00
udl_001215,usr_000730,dev_001215,1,2025-12-28T20:23:57,2026-01-31T00:00:00
udl_001216,usr_000730,dev_001216,0,2025-12-16T14:04:25,2026-01-31T00:00:00
udl_001217,usr_000731,dev_001217,1,2025-12-27T13:23:01,2026-01-31T00:00:00
udl_001218,usr_000732,dev_001218,1,2025-12-18T20:04:56,2026-01-31T00:00:00
udl_001219,usr_000733,dev_001219,1,2025-12-24T07:36:29,2026-01-31T00:00:00
udl_001220,usr_000734,dev_001220,1,2025-12-15T09:49:41,2026-01-31T00:00:00
udl_001221,usr_000734,dev_001221,0,2025-12-21T21:22:46,2026-01-31T00:00:00
udl_001222,usr_000735,dev_001222,1,2025-12-19T19:42:43,2026-01-31T00:00:00
udl_001223,usr_000736,dev_001223,1,2025-12-18T16:42:05,2026-01-31T00:00:00
udl_001224,usr_000736,dev_001224,0,2025-12-12T22:26:02,2026-01-31T00:00:00
udl_001225,usr_000737,dev_001225,1,2025-12-28T19:47:16,2026-01-31T00:00:00
udl_001226,usr_000738,dev_001226,1,2025-12-22T08:38:41,2026-01-31T00:00:00
udl_001227,usr_000738,dev_001227,0,2025-12-28T10:48:57,2026-01-31T00:00:00
udl_001228,usr_000739,dev_001228,1,2025-12-20T11:22:48,2026-01-31T00:00:00
udl_001229,usr_000739,dev_001229,0,2025-12-14T15:56:49,2026-01-31T00:00:00
udl_001230,usr_000740,dev_001230,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001231,usr_000740,dev_001231,0,2026-01-01T22:30:30,2026-01-31T00:00:00
udl_001232,usr_000741,dev_001232,1,2025-12-28T22:15:38,2026-01-31T00:00:00
udl_001233,usr_000741,dev_001233,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001234,usr_000741,dev_001234,0,2025-12-31T23:54:00,2026-01-31T00:00:00
udl_001235,usr_000742,dev_001235,1,2025-12-21T17:11:51,2026-01-31T00:00:00
udl_001236,usr_000742,dev_001236,0,2025-12-21T22:33:24,2026-01-31T00:00:00
udl_001237,usr_000743,dev_001237,1,2025-12-30T18:25:27,2026-01-31T00:00:00
udl_001238,usr_000744,dev_001238,1,2025-12-15T14:05:40,2026-01-31T00:00:00
udl_001239,usr_000745,dev_001239,1,2025-12-22T12:54:11,2026-01-31T00:00:00
udl_001240,usr_000745,dev_001240,0,2025-12-12T11:27:29,2026-01-31T00:00:00
udl_001241,usr_000746,dev_001241,1,2025-12-31T09:54:36,2026-01-31T00:00:00
udl_001242,usr_000747,dev_001242,1,2026-01-01T20:42:19,2026-01-31T00:00:00
udl_001243,usr_000747,dev_001243,0,2025-12-16T21:48:12,2026-01-31T00:00:00
udl_001244,usr_000748,dev_001244,1,2025-12-13T07:49:42,2026-01-31T00:00:00
udl_001245,usr_000748,dev_001245,0,2025-12-25T17:03:46,2026-01-31T00:00:00
udl_001246,usr_000749,dev_001246,1,2025-12-23T13:39:40,2026-01-31T00:00:00
udl_001247,usr_000749,dev_001247,0,2025-12-15T17:56:39,2026-01-31T00:00:00
udl_001248,usr_000749,dev_001248,0,2025-12-25T16:36:08,2026-01-31T00:00:00
udl_001249,usr_000750,dev_001249,1,2025-12-16T10:02:07,2026-01-31T00:00:00
udl_001250,usr_000750,dev_001250,0,2025-12-23T01:59:19,2026-01-31T00:00:00
udl_001251,usr_000751,dev_001251,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001252,usr_000752,dev_001252,1,2025-12-26T17:05:09,2026-01-31T00:00:00
udl_001253,usr_000752,dev_001253,0,2025-12-23T11:29:16,2026-01-31T00:00:00
udl_001254,usr_000753,dev_001254,1,2025-12-22T23:36:24,2026-01-31T00:00:00
udl_001255,usr_000754,dev_001255,1,2025-12-13T16:21:59,2026-01-31T00:00:00
udl_001256,usr_000754,dev_001256,0,2025-12-25T04:19:33,2026-01-31T00:00:00
udl_001257,usr_000755,dev_001257,1,2025-12-28T10:16:42,2026-01-31T00:00:00
udl_001258,usr_000756,dev_001258,1,2025-12-13T20:37:05,2026-01-31T00:00:00
udl_001259,usr_000756,dev_001259,0,2025-12-14T13:05:35,2026-01-31T00:00:00
udl_001260,usr_000757,dev_001260,1,2025-12-19T09:48:55,2026-01-31T00:00:00
udl_001261,usr_000758,dev_001261,1,2025-12-27T08:27:03,2026-01-31T00:00:00
udl_001262,usr_000758,dev_001262,0,2025-12-26T20:25:42,2026-01-31T00:00:00
udl_001263,usr_000759,dev_001263,1,2025-12-16T07:09:56,2026-01-31T00:00:00
udl_001264,usr_000759,dev_001264,0,2025-12-23T01:15:41,2026-01-31T00:00:00
udl_001265,usr_000759,dev_001265,0,2025-12-25T18:27:25,2026-01-31T00:00:00
udl_001266,usr_000760,dev_001266,1,2025-12-16T17:11:46,2026-01-31T00:00:00
udl_001267,usr_000761,dev_001267,1,2025-12-18T14:03:18,2026-01-31T00:00:00
udl_001268,usr_000761,dev_001268,0,2025-12-28T10:45:28,2026-01-31T00:00:00
udl_001269,usr_000761,dev_001269,0,2025-12-21T12:29:57,2026-01-31T00:00:00
udl_001270,usr_000762,dev_001270,1,2025-12-15T08:22:37,2026-01-31T00:00:00
udl_001271,usr_000762,dev_001271,0,2025-12-20T09:21:50,2026-01-31T00:00:00
udl_001272,usr_000763,dev_001272,1,2025-12-13T14:14:28,2026-01-31T00:00:00
udl_001273,usr_000764,dev_001273,1,2025-12-13T17:26:09,2026-01-31T00:00:00
udl_001274,usr_000765,dev_001274,1,2025-12-26T08:35:29,2026-01-31T00:00:00
udl_001275,usr_000766,dev_001275,1,2025-12-16T04:14:23,2026-01-31T00:00:00
udl_001276,usr_000767,dev_001276,1,2025-12-18T15:30:03,2026-01-31T00:00:00
udl_001277,usr_000768,dev_001277,1,2025-12-17T14:52:11,2026-01-31T00:00:00
udl_001278,usr_000769,dev_001278,1,2025-12-16T22:09:59,2026-01-31T00:00:00
udl_001279,usr_000770,dev_001279,1,2025-12-24T14:24:41,2026-01-31T00:00:00
udl_001280,usr_000771,dev_001280,1,2025-12-25T04:39:17,2026-01-31T00:00:00
udl_001281,usr_000771,dev_001281,0,2025-12-19T04:55:32,2026-01-31T00:00:00
udl_001282,usr_000772,dev_001282,1,2025-12-27T12:44:45,2026-01-31T00:00:00
udl_001283,usr_000773,dev_001283,1,2025-12-22T23:36:25,2026-01-31T00:00:00
udl_001284,usr_000773,dev_001284,0,2025-12-18T19:42:00,2026-01-31T00:00:00
udl_001285,usr_000774,dev_001285,1,2025-12-25T14:03:47,2026-01-31T00:00:00
udl_001286,usr_000774,dev_001286,0,2025-12-23T20:15:28,2026-01-31T00:00:00
udl_001287,usr_000775,dev_001287,1,2025-12-30T22:15:46,2026-01-31T00:00:00
udl_001288,usr_000776,dev_001288,1,2025-12-23T16:05:44,2026-01-31T00:00:00
udl_001289,usr_000776,dev_001289,0,2025-12-22T14:51:26,2026-01-31T00:00:00
udl_001290,usr_000777,dev_001290,1,2025-12-19T16:01:30,2026-01-31T00:00:00
udl_001291,usr_000778,dev_001291,1,2026-01-01T16:44:59,2026-01-31T00:00:00
udl_001292,usr_000778,dev_001292,0,2025-12-16T13:15:56,2026-01-31T00:00:00
udl_001293,usr_000779,dev_001293,1,2025-12-23T00:39:22,2026-01-31T00:00:00
udl_001294,usr_000779,dev_001294,0,2025-12-28T19:12:07,2026-01-31T00:00:00
udl_001295,usr_000779,dev_001295,0,2025-12-21T13:34:44,2026-01-31T00:00:00
udl_001296,usr_000780,dev_001296,1,2025-12-25T22:39:21,2026-01-31T00:00:00
udl_001297,usr_000781,dev_001297,1,2025-12-16T12:35:23,2026-01-31T00:00:00
udl_001298,usr_000782,dev_001298,1,2025-12-19T17:26:06,2026-01-31T00:00:00
udl_001299,usr_000782,dev_001299,0,2025-12-16T08:52:20,2026-01-31T00:00:00
udl_001300,usr_000783,dev_001300,1,2026-01-01T13:56:46,2026-01-31T00:00:00
udl_001301,usr_000783,dev_001301,0,2025-12-13T13:05:13,2026-01-31T00:00:00
udl_001302,usr_000784,dev_001302,1,2025-12-24T21:42:12,2026-01-31T00:00:00
udl_001303,usr_000784,dev_001303,0,2025-12-15T23:51:52,2026-01-31T00:00:00
udl_001304,usr_000785,dev_001304,1,2025-12-26T22:25:15,2026-01-31T00:00:00
udl_001305,usr_000785,dev_001305,0,2025-12-28T22:09:03,2026-01-31T00:00:00
udl_001306,usr_000786,dev_001306,1,2025-12-21T14:33:39,2026-01-31T00:00:00
udl_001307,usr_000787,dev_001307,1,2025-12-13T09:47:57,2026-01-31T00:00:00
udl_001308,usr_000787,dev_001308,0,2025-12-20T07:14:40,2026-01-31T00:00:00
udl_001309,usr_000788,dev_001309,1,2025-12-29T12:07:57,2026-01-31T00:00:00
udl_001310,usr_000789,dev_001310,1,2025-12-18T21:54:12,2026-01-31T00:00:00
udl_001311,usr_000790,dev_001311,1,2025-12-14T07:20:39,2026-01-31T00:00:00
udl_001312,usr_000790,dev_001312,0,2025-12-25T15:31:39,2026-01-31T00:00:00
udl_001313,usr_000791,dev_001313,1,2025-12-24T01:57:31,2026-01-31T00:00:00
udl_001314,usr_000792,dev_001314,1,2026-01-01T23:39:53,2026-01-31T00:00:00
udl_001315,usr_000793,dev_001315,1,2025-12-12T15:45:06,2026-01-31T00:00:00
udl_001316,usr_000793,dev_001316,0,2025-12-24T11:39:41,2026-01-31T00:00:00
udl_001317,usr_000793,dev_001317,0,2025-12-23T19:16:58,2026-01-31T00:00:00
udl_001318,usr_000794,dev_001318,1,2025-12-12T03:05:58,2026-01-31T00:00:00
udl_001319,usr_000794,dev_001319,0,2025-12-20T22:13:24,2026-01-31T00:00:00
udl_001320,usr_000795,dev_001320,1,2025-12-24T13:49:30,2026-01-31T00:00:00
udl_001321,usr_000795,dev_001321,0,2025-12-18T13:36:55,2026-01-31T00:00:00
udl_001322,usr_000795,dev_001322,0,2025-12-28T11:07:35,2026-01-31T00:00:00
udl_001323,usr_000796,dev_001323,1,2025-12-31T17:32:46,2026-01-31T00:00:00
udl_001324,usr_000796,dev_001324,0,2025-12-13T15:18:42,2026-01-31T00:00:00
udl_001325,usr_000797,dev_001325,1,2025-12-19T18:15:31,2026-01-31T00:00:00
udl_001326,usr_000798,dev_001326,1,2025-12-24T07:24:28,2026-01-31T00:00:00
udl_001327,usr_000799,dev_001327,1,2025-12-20T15:24:34,2026-01-31T00:00:00
udl_001328,usr_000800,dev_001328,1,2025-12-25T13:37:00,2026-01-31T00:00:00
udl_001329,usr_000801,dev_001329,1,2025-12-25T22:31:21,2026-01-31T00:00:00
udl_001330,usr_000801,dev_001330,0,2025-12-26T20:16:53,2026-01-31T00:00:00
udl_001331,usr_000802,dev_001331,1,2025-12-31T22:35:42,2026-01-31T00:00:00
udl_001332,usr_000803,dev_001332,1,2025-12-29T12:49:41,2026-01-31T00:00:00
udl_001333,usr_000804,dev_001333,1,2025-12-31T16:47:48,2026-01-31T00:00:00
udl_001334,usr_000805,dev_001334,1,2025-12-14T09:54:07,2026-01-31T00:00:00
udl_001335,usr_000806,dev_001335,1,2025-12-20T11:48:09,2026-01-31T00:00:00
udl_001336,usr_000807,dev_001336,1,2025-12-29T13:32:04,2026-01-31T00:00:00
udl_001337,usr_000807,dev_001337,0,2025-12-18T17:30:08,2026-01-31T00:00:00
udl_001338,usr_000808,dev_001338,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001339,usr_000809,dev_001339,1,2025-12-26T13:51:22,2026-01-31T00:00:00
udl_001340,usr_000809,dev_001340,0,2025-12-13T17:27:16,2026-01-31T00:00:00
udl_001341,usr_000810,dev_001341,1,2025-12-20T16:29:39,2026-01-31T00:00:00
udl_001342,usr_000810,dev_001342,0,2025-12-23T22:41:14,2026-01-31T00:00:00
udl_001343,usr_000810,dev_001343,0,2025-12-30T23:30:16,2026-01-31T00:00:00
udl_001344,usr_000810,dev_001344,0,2025-12-21T15:10:51,2026-01-31T00:00:00
udl_001345,usr_000811,dev_001345,1,2025-12-15T07:46:09,2026-01-31T00:00:00
udl_001346,usr_000811,dev_001346,0,2025-12-29T20:28:03,2026-01-31T00:00:00
udl_001347,usr_000812,dev_001347,1,2025-12-26T15:29:30,2026-01-31T00:00:00
udl_001348,usr_000813,dev_001348,1,2025-12-14T14:06:00,2026-01-31T00:00:00
udl_001349,usr_000814,dev_001349,1,2025-12-18T23:37:07,2026-01-31T00:00:00
udl_001350,usr_000815,dev_001350,1,2025-12-15T12:06:04,2026-01-31T00:00:00
udl_001351,usr_000816,dev_001351,1,2025-12-19T01:14:07,2026-01-31T00:00:00
udl_001352,usr_000816,dev_001352,0,2025-12-18T08:01:25,2026-01-31T00:00:00
udl_001353,usr_000817,dev_001353,1,2025-12-30T21:25:55,2026-01-31T00:00:00
udl_001354,usr_000817,dev_001354,0,2025-12-31T23:19:54,2026-01-31T00:00:00
udl_001355,usr_000818,dev_001355,1,2025-12-17T17:29:49,2026-01-31T00:00:00
udl_001356,usr_000818,dev_001356,0,2025-12-29T12:31:55,2026-01-31T00:00:00
udl_001357,usr_000818,dev_001357,0,2026-01-01T07:46:01,2026-01-31T00:00:00
udl_001358,usr_000818,dev_001358,0,2025-12-30T12:35:35,2026-01-31T00:00:00
udl_001359,usr_000819,dev_001359,1,2025-12-28T10:53:09,2026-01-31T00:00:00
udl_001360,usr_000819,dev_001360,0,2025-12-26T21:21:02,2026-01-31T00:00:00
udl_001361,usr_000820,dev_001361,1,2025-12-18T03:51:28,2026-01-31T00:00:00
udl_001362,usr_000821,dev_001362,1,2025-12-28T23:32:55,2026-01-31T00:00:00
udl_001363,usr_000821,dev_001363,0,2025-12-22T18:22:34,2026-01-31T00:00:00
udl_001364,usr_000822,dev_001364,1,2025-12-12T09:40:37,2026-01-31T00:00:00
udl_001365,usr_000822,dev_001365,0,2025-12-23T16:53:41,2026-01-31T00:00:00
udl_001366,usr_000823,dev_001366,1,2025-12-18T17:31:42,2026-01-31T00:00:00
udl_001367,usr_000823,dev_001367,0,2025-12-27T18:14:06,2026-01-31T00:00:00
udl_001368,usr_000824,dev_001368,1,2025-12-27T14:50:17,2026-01-31T00:00:00
udl_001369,usr_000825,dev_001369,1,2025-12-30T08:46:34,2026-01-31T00:00:00
udl_001370,usr_000826,dev_001370,1,2025-12-19T23:07:35,2026-01-31T00:00:00
udl_001371,usr_000827,dev_001371,1,2025-12-26T21:58:18,2026-01-31T00:00:00
udl_001372,usr_000827,dev_001372,0,2025-12-24T17:11:56,2026-01-31T00:00:00
udl_001373,usr_000828,dev_001373,1,2025-12-18T09:31:17,2026-01-31T00:00:00
udl_001374,usr_000828,dev_001374,0,2025-12-20T14:33:18,2026-01-31T00:00:00
udl_001375,usr_000829,dev_001375,1,2025-12-29T15:08:06,2026-01-31T00:00:00
udl_001376,usr_000830,dev_001376,1,2025-12-30T12:20:08,2026-01-31T00:00:00
udl_001377,usr_000830,dev_001377,0,2025-12-19T03:42:23,2026-01-31T00:00:00
udl_001378,usr_000831,dev_001378,1,2025-12-21T03:54:40,2026-01-31T00:00:00
udl_001379,usr_000832,dev_001379,1,2025-12-18T16:24:23,2026-01-31T00:00:00
udl_001380,usr_000832,dev_001380,0,2025-12-19T17:17:18,2026-01-31T00:00:00
udl_001381,usr_000833,dev_001381,1,2025-12-20T11:02:55,2026-01-31T00:00:00
udl_001382,usr_000833,dev_001382,0,2025-12-15T16:03:57,2026-01-31T00:00:00
udl_001383,usr_000834,dev_001383,1,2025-12-28T16:39:29,2026-01-31T00:00:00
udl_001384,usr_000834,dev_001384,0,2025-12-23T15:30:05,2026-01-31T00:00:00
udl_001385,usr_000835,dev_001385,1,2025-12-19T02:58:08,2026-01-31T00:00:00
udl_001386,usr_000835,dev_001386,0,2025-12-15T01:13:21,2026-01-31T00:00:00
udl_001387,usr_000836,dev_001387,1,2025-12-14T01:54:07,2026-01-31T00:00:00
udl_001388,usr_000836,dev_001388,0,2025-12-29T23:36:55,2026-01-31T00:00:00
udl_001389,usr_000837,dev_001389,1,2026-01-01T17:32:36,2026-01-31T00:00:00
udl_001390,usr_000838,dev_001390,1,2025-12-30T11:39:57,2026-01-31T00:00:00
udl_001391,usr_000838,dev_001391,0,2025-12-14T14:03:27,2026-01-31T00:00:00
udl_001392,usr_000839,dev_001392,1,2025-12-22T15:54:18,2026-01-31T00:00:00
udl_001393,usr_000839,dev_001393,0,2025-12-13T17:18:27,2026-01-31T00:00:00
udl_001394,usr_000840,dev_001394,1,2025-12-21T16:44:57,2026-01-31T00:00:00
udl_001395,usr_000840,dev_001395,0,2025-12-12T18:14:08,2026-01-31T00:00:00
udl_001396,usr_000841,dev_001396,1,2025-12-16T15:49:54,2026-01-31T00:00:00
udl_001397,usr_000841,dev_001397,0,2025-12-31T14:39:30,2026-01-31T00:00:00
udl_001398,usr_000842,dev_001398,1,2025-12-23T12:15:21,2026-01-31T00:00:00
udl_001399,usr_000842,dev_001399,0,2025-12-19T20:08:07,2026-01-31T00:00:00
udl_001400,usr_000843,dev_001400,1,2025-12-29T21:42:45,2026-01-31T00:00:00
udl_001401,usr_000843,dev_001401,0,2025-12-30T14:32:50,2026-01-31T00:00:00
udl_001402,usr_000844,dev_001402,1,2025-12-31T14:48:09,2026-01-31T00:00:00
udl_001403,usr_000844,dev_001403,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001404,usr_000845,dev_001404,1,2025-12-20T13:50:20,2026-01-31T00:00:00
udl_001405,usr_000846,dev_001405,1,2025-12-13T18:16:22,2026-01-31T00:00:00
udl_001406,usr_000846,dev_001406,0,2025-12-14T07:31:21,2026-01-31T00:00:00
udl_001407,usr_000847,dev_001407,1,2025-12-22T11:30:00,2026-01-31T00:00:00
udl_001408,usr_000847,dev_001408,0,2025-12-25T19:26:57,2026-01-31T00:00:00
udl_001409,usr_000848,dev_001409,1,2025-12-24T22:59:12,2026-01-31T00:00:00
udl_001410,usr_000849,dev_001410,1,2025-12-20T13:33:30,2026-01-31T00:00:00
udl_001411,usr_000849,dev_001411,0,2025-12-23T11:37:41,2026-01-31T00:00:00
udl_001412,usr_000850,dev_001412,1,2025-12-20T12:56:36,2026-01-31T00:00:00
udl_001413,usr_000850,dev_001413,0,2025-12-12T11:08:29,2026-01-31T00:00:00
udl_001414,usr_000850,dev_001414,0,2025-12-17T07:52:40,2026-01-31T00:00:00
udl_001415,usr_000850,dev_001415,0,2025-12-29T08:54:50,2026-01-31T00:00:00
udl_001416,usr_000851,dev_001416,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001417,usr_000852,dev_001417,1,2025-12-21T22:55:51,2026-01-31T00:00:00
udl_001418,usr_000853,dev_001418,1,2026-01-01T19:31:59,2026-01-31T00:00:00
udl_001419,usr_000853,dev_001419,0,2025-12-17T20:18:59,2026-01-31T00:00:00
udl_001420,usr_000854,dev_001420,1,2025-12-28T12:19:19,2026-01-31T00:00:00
udl_001421,usr_000855,dev_001421,1,2025-12-26T17:28:12,2026-01-31T00:00:00
udl_001422,usr_000855,dev_001422,0,2025-12-26T15:51:54,2026-01-31T00:00:00
udl_001423,usr_000856,dev_001423,1,2026-01-01T20:38:58,2026-01-31T00:00:00
udl_001424,usr_000857,dev_001424,1,2025-12-23T09:06:17,2026-01-31T00:00:00
udl_001425,usr_000857,dev_001425,0,2025-12-18T11:55:29,2026-01-31T00:00:00
udl_001426,usr_000858,dev_001426,1,2025-12-12T21:42:00,2026-01-31T00:00:00
udl_001427,usr_000859,dev_001427,1,2026-01-01T11:21:37,2026-01-31T00:00:00
udl_001428,usr_000860,dev_001428,1,2025-12-14T16:15:07,2026-01-31T00:00:00
udl_001429,usr_000860,dev_001429,0,2025-12-18T14:19:45,2026-01-31T00:00:00
udl_001430,usr_000861,dev_001430,1,2025-12-18T14:27:22,2026-01-31T00:00:00
udl_001431,usr_000861,dev_001431,0,2025-12-19T17:59:44,2026-01-31T00:00:00
udl_001432,usr_000862,dev_001432,1,2025-12-18T08:21:44,2026-01-31T00:00:00
udl_001433,usr_000863,dev_001433,1,2025-12-23T07:55:52,2026-01-31T00:00:00
udl_001434,usr_000863,dev_001434,0,2025-12-16T03:52:14,2026-01-31T00:00:00
udl_001435,usr_000864,dev_001435,1,2025-12-17T12:45:43,2026-01-31T00:00:00
udl_001436,usr_000865,dev_001436,1,2025-12-17T11:56:11,2026-01-31T00:00:00
udl_001437,usr_000865,dev_001437,0,2025-12-31T15:38:05,2026-01-31T00:00:00
udl_001438,usr_000866,dev_001438,1,2025-12-18T14:02:08,2026-01-31T00:00:00
udl_001439,usr_000866,dev_001439,0,2025-12-29T15:53:47,2026-01-31T00:00:00
udl_001440,usr_000866,dev_001440,0,2025-12-14T15:16:53,2026-01-31T00:00:00
udl_001441,usr_000867,dev_001441,1,2025-12-22T07:10:22,2026-01-31T00:00:00
udl_001442,usr_000868,dev_001442,1,2025-12-17T10:19:28,2026-01-31T00:00:00
udl_001443,usr_000868,dev_001443,0,2025-12-18T16:25:00,2026-01-31T00:00:00
udl_001444,usr_000869,dev_001444,1,2025-12-12T17:29:37,2026-01-31T00:00:00
udl_001445,usr_000869,dev_001445,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001446,usr_000870,dev_001446,1,2025-12-25T17:16:58,2026-01-31T00:00:00
udl_001447,usr_000871,dev_001447,1,2025-12-30T07:22:52,2026-01-31T00:00:00
udl_001448,usr_000871,dev_001448,0,2025-12-21T16:12:21,2026-01-31T00:00:00
udl_001449,usr_000872,dev_001449,1,2025-12-31T16:24:18,2026-01-31T00:00:00
udl_001450,usr_000872,dev_001450,0,2025-12-22T12:19:16,2026-01-31T00:00:00
udl_001451,usr_000873,dev_001451,1,2025-12-31T03:42:19,2026-01-31T00:00:00
udl_001452,usr_000873,dev_001452,0,2025-12-12T18:44:14,2026-01-31T00:00:00
udl_001453,usr_000874,dev_001453,1,2025-12-24T07:48:00,2026-01-31T00:00:00
udl_001454,usr_000875,dev_001454,1,2025-12-15T19:37:40,2026-01-31T00:00:00
udl_001455,usr_000876,dev_001455,1,2025-12-29T19:25:00,2026-01-31T00:00:00
udl_001456,usr_000876,dev_001456,0,2025-12-21T13:50:32,2026-01-31T00:00:00
udl_001457,usr_000877,dev_001457,1,2026-01-01T11:18:57,2026-01-31T00:00:00
udl_001458,usr_000878,dev_001458,1,2025-12-28T16:16:48,2026-01-31T00:00:00
udl_001459,usr_000878,dev_001459,0,2025-12-17T11:33:47,2026-01-31T00:00:00
udl_001460,usr_000879,dev_001460,1,2025-12-25T15:17:51,2026-01-31T00:00:00
udl_001461,usr_000879,dev_001461,0,2025-12-17T23:06:21,2026-01-31T00:00:00
udl_001462,usr_000880,dev_001462,1,2025-12-14T17:24:25,2026-01-31T00:00:00
udl_001463,usr_000881,dev_001463,1,2025-12-12T04:01:11,2026-01-31T00:00:00
udl_001464,usr_000881,dev_001464,0,2025-12-28T07:53:47,2026-01-31T00:00:00
udl_001465,usr_000882,dev_001465,1,2025-12-15T16:25:35,2026-01-31T00:00:00
udl_001466,usr_000883,dev_001466,1,2025-12-26T08:49:36,2026-01-31T00:00:00
udl_001467,usr_000883,dev_001467,0,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001468,usr_000884,dev_001468,1,2025-12-22T13:24:54,2026-01-31T00:00:00
udl_001469,usr_000884,dev_001469,0,2025-12-22T17:07:05,2026-01-31T00:00:00
udl_001470,usr_000885,dev_001470,1,2025-12-20T12:10:37,2026-01-31T00:00:00
udl_001471,usr_000886,dev_001471,1,2025-12-21T09:27:21,2026-01-31T00:00:00
udl_001472,usr_000887,dev_001472,1,2025-12-25T08:24:28,2026-01-31T00:00:00
udl_001473,usr_000888,dev_001473,1,2025-12-13T21:21:59,2026-01-31T00:00:00
udl_001474,usr_000889,dev_001474,1,2025-12-27T16:46:12,2026-01-31T00:00:00
udl_001475,usr_000890,dev_001475,1,2025-12-26T23:12:03,2026-01-31T00:00:00
udl_001476,usr_000891,dev_001476,1,2025-12-31T07:22:29,2026-01-31T00:00:00
udl_001477,usr_000891,dev_001477,0,2025-12-20T11:22:27,2026-01-31T00:00:00
udl_001478,usr_000892,dev_001478,1,2026-01-01T14:58:23,2026-01-31T00:00:00
udl_001479,usr_000893,dev_001479,1,2025-12-23T08:17:08,2026-01-31T00:00:00
udl_001480,usr_000893,dev_001480,0,2025-12-23T09:09:11,2026-01-31T00:00:00
udl_001481,usr_000894,dev_001481,1,2025-12-21T19:00:21,2026-01-31T00:00:00
udl_001482,usr_000894,dev_001482,0,2025-12-16T21:13:16,2026-01-31T00:00:00
udl_001483,usr_000895,dev_001483,1,2025-12-15T17:49:47,2026-01-31T00:00:00
udl_001484,usr_000895,dev_001484,0,2025-12-17T13:04:47,2026-01-31T00:00:00
udl_001485,usr_000896,dev_001485,1,2025-12-22T16:31:15,2026-01-31T00:00:00
udl_001486,usr_000896,dev_001486,0,2025-12-16T00:35:50,2026-01-31T00:00:00
udl_001487,usr_000897,dev_001487,1,2025-12-21T15:33:17,2026-01-31T00:00:00
udl_001488,usr_000898,dev_001488,1,2026-01-01T23:59:00,2026-01-31T00:00:00
udl_001489,usr_000898,dev_001489,0,2025-12-16T08:48:04,2026-01-31T00:00:00
udl_001490,usr_000899,dev_001490,1,2025-12-19T17:29:32,2026-01-31T00:00:00
udl_001491,usr_000899,dev_001491,0,2026-01-01T17:03:52,2026-01-31T00:00:00
udl_001492,usr_000900,dev_001492,1,2025-12-23T04:39:33,2026-01-31T00:00:00
udl_001493,usr_000900,dev_001493,0,2025-12-16T20:29:01,2026-01-31T00:00:00
udl_001494,usr_000901,dev_001494,1,2025-12-28T15:13:45,2026-01-31T00:00:00
udl_001495,usr_000902,dev_001495,1,2025-12-28T04:01:31,2026-01-31T00:00:00
udl_001496,usr_000902,dev_001496,0,2026-01-01T13:37:45,2026-01-31T00:00:00
udl_001497,usr_000903,dev_001497,1,2025-12-28T11:18:27,2026-01-31T00:00:00
udl_001498,usr_000904,dev_001498,1,2025-12-25T19:29:58,2026-01-31T00:00:00
udl_001499,usr_000905,dev_001499,1,2025-12-20T17:07:17,2026-01-31T00:00:00
udl_001500,usr_000905,dev_001500,0,2025-12-15T14:16:12,2026-01-31T00:00:00
udl_001501,usr_000906,dev_001501,1,2026-01-01T07:56:22,2026-01-31T00:00:00
udl_001502,usr_000907,dev_001502,1,2025-12-19T22:08:12,2026-01-31T00:00:00
udl_001503,usr_000908,dev_001503,1,2025-12-13T17:46:52,2026-01-31T00:00:00
udl_001504,usr_000908,dev_001504,0,2025-12-24T10:29:20,2026-01-31T00:00:00
udl_001505,usr_000909,dev_001505,1,2025-12-19T10:20:14,2026-01-31T00:00:00
