crypto_txn_id,user_id,occurred_at,direction,asset,network,wallet_id,counterparty_wallet_id,amount_asset,amount_twd_equiv,tx_hash,status,onchain_risk_seed,scenario_id,tags
ctx_001153,usr_000799,2026-01-04T11:04:08,withdrawal,USDT,TRON,wal_002395,wal_004753,258.316453,8266.13,3cc92bb8fd4ce0c565c4bfae9e8bb843290a72d3,completed,clean,,base_onchain
ctx_001424,usr_001017,2026-01-04T11:15:23,deposit,ETH,ETH,wal_003051,wal_005024,0.13796755,15176.43,7cc91e56dedd0f61de75918631397d27639d1604,completed,clean,,base_onchain
ctx_001429,usr_001021,2026-01-04T11:23:54,deposit,USDT,TRON,wal_003061,wal_005029,168.63125,5396.2,8135d636bdecec63d9988aba78a4286176ffd1e5,completed,clean,,base_onchain
ctx_000956,usr_000662,2026-01-04T12:03:46,deposit,USDT,TRON,wal_001984,wal_004556,85.079063,2722.53,122da3516d7c172480d53123975e12cfd8a21a8c,completed,clean,,base_onchain
ctx_001143,usr_000795,2026-01-04T12:20:49,withdrawal,USDT,TRON,wal_002383,wal_004743,109.519482,3504.62,540153c78d29fadff218e2991f4d997ee99b23fe,completed,clean,,base_onchain
ctx_000649,usr_000446,2026-01-04T12:21:38,deposit,ETH,ETH,wal_001338,wal_004249,4.67209145,513930.06,61f2a3a42e794d363c94d912ed9d21b9512d1790,completed,clean,,base_onchain
ctx_000652,usr_000448,2026-01-04T13:23:37,withdrawal,USDT,TRON,wal_001342,wal_004252,45.261008,1448.35,3ddc8f73a5ee214d2ac159ccae52e770392a9ca9,completed,clean,,base_onchain
ctx_000156,usr_000121,2026-01-04T13:26:11,withdrawal,BTC,BTC,wal_000362,wal_003756,0.00338041,7436.9,1aff4277e09dce945d8ab4f64567c5a3cd07be48,completed,clean,,base_onchain
ctx_001405,usr_001002,2026-01-04T13:46:36,deposit,USDT,TRON,wal_003004,wal_005005,329.784688,10553.11,13592e8174613a81bcc33307d159c26c65760d8b,completed,clean,,base_onchain
ctx_001446,usr_001028,2026-01-04T14:26:17,withdrawal,BTC,BTC,wal_003083,wal_005046,0.14520036,319440.79,b0bd9072c0f10d4890ab7b86a6778b0138aabef3,completed,clean,,base_onchain
ctx_001229,usr_000860,2026-01-04T14:29:27,deposit,USDT,TRON,wal_002578,wal_004829,4700.185,150405.92,bd0c27a4ed61faa8d77f4e4933d40a59ed750809,completed,clean,,base_onchain
ctx_001489,usr_001081,2026-01-04T14:34:40,deposit,USDT,TRON,wal_003241,wal_005089,62.5,2000.0,bc88ad367edb5d6ffb77deb7e47fb81765c5dfd1,completed,clean,,base_onchain
ctx_001312,usr_000935,2026-01-04T14:37:39,deposit,ETH,ETH,wal_002805,wal_004912,0.08894627,9784.09,5951d2d6baa02eb36f9df130c166c42bfbb0dfd7,completed,clean,,base_onchain
ctx_000284,usr_000205,2026-01-04T15:04:33,withdrawal,BTC,BTC,wal_000614,wal_003884,0.00013436,295.59,653c9440bb7764e90172512125ac5675d5708c93,completed,clean,,base_onchain
ctx_001079,usr_000748,2026-01-04T15:20:07,withdrawal,BTC,BTC,wal_002243,wal_004679,0.01392107,30626.35,495e85eafae062a641d3941b9ed4ce09d9680b6a,completed,clean,,base_onchain
ctx_000245,usr_000179,2026-01-04T15:22:01,deposit,USDT,TRON,wal_000535,wal_003845,136.071562,4354.29,1d5629c497a25a1a211f3e4dcecb3c14c9d42cc9,completed,clean,,base_onchain
ctx_001333,usr_000951,2026-01-04T15:58:30,deposit,USDT,TRON,wal_002851,wal_004933,215.853438,6907.31,61dbfb76e4eeb2b91c551d68bbcdb8c818c7eb07,completed,clean,,base_onchain
ctx_000642,usr_000438,2026-01-04T16:03:43,deposit,BTC,BTC,wal_001313,wal_004242,0.00397838,8752.44,09c3b6d24e2018fad2684d1f264c2f2c27e0cf9a,completed,clean,,base_onchain
ctx_001621,usr_001166,2026-01-04T16:06:14,withdrawal,USDT,TRON,wal_003496,wal_005221,655.269591,20968.63,a0118dde73b3d1aeafc431beca010256723145a4,completed,clean,,base_onchain
ctx_001397,usr_000998,2026-01-04T16:10:44,withdrawal,USDT,TRON,wal_002992,wal_004997,185.477054,5935.27,9edd00c7e6500596a3e9e848400008ea0bbf74e3,completed,clean,,base_onchain
ctx_001482,usr_001064,2026-01-04T16:18:42,deposit,USDT,TRON,wal_003190,wal_005082,65.669062,2101.41,ed6db42435a7401ea0922943e665ea2ba91d9b6d,completed,clean,,base_onchain
ctx_000013,usr_000013,2026-01-04T16:28:09,deposit,USDT,TRON,wal_000037,wal_003613,282.887812,9052.41,374b21d0f4f04db9e8d54fb4e6990851b899a70a,completed,clean,,base_onchain
ctx_000400,usr_000273,2026-01-04T16:29:34,deposit,USDT,TRON,wal_000817,wal_004000,661.460312,21166.73,56daedbca51195ae381cef9cac9241e7df5fc55d,completed,clean,,base_onchain
ctx_001433,usr_001023,2026-01-04T16:42:44,deposit,USDT,TRON,wal_003067,wal_005033,4284.445625,137102.26,01a6b43f88777e82b4a5793504b5df992cd4caeb,completed,clean,,base_onchain
ctx_000502,usr_000333,2026-01-04T16:49:12,deposit,USDT,TRON,wal_000997,wal_004102,471.999687,15103.99,18e915b9868b3f20369ef5596b8e6b1f427277d1,completed,clean,,base_onchain
ctx_001038,usr_000707,2026-01-04T17:08:16,deposit,USDT,TRON,wal_002119,wal_004638,139.350937,4459.23,ec327f68e581658e041b7cc74a45ae1e87d30870,completed,clean,,base_onchain
ctx_000675,usr_000461,2026-01-04T17:39:26,deposit,BTC,BTC,wal_001382,wal_004275,0.00090909,2000.0,83e124596e364e0384298a0d10e2a8a9628c153f,completed,clean,,base_onchain
ctx_000726,usr_000508,2026-01-04T17:40:58,deposit,ETH,ETH,wal_001524,wal_004326,1.88700482,207570.53,7f7bd9ee6b3353785cfdc563388b812bcade3b35,completed,clean,,base_onchain
ctx_000359,usr_000253,2026-01-04T17:42:46,withdrawal,USDT,TRON,wal_000757,wal_003959,426.511562,13648.37,205f0cbae78e51455e7af535388e36496e320a7c,completed,clean,,base_onchain
ctx_001113,usr_000770,2026-01-04T19:41:14,withdrawal,USDT,TRON,wal_002308,wal_004713,9.015927,288.51,c23a70df1941fbd4c44ea9a258a78858a25e1c5f,completed,clean,,base_onchain
ctx_001536,usr_001119,2026-01-04T19:56:12,deposit,USDT,TRON,wal_003355,wal_005136,922.460625,29518.74,12d4272b5938a4008a8640a8e4d1e01a68b2bb89,completed,clean,,base_onchain
ctx_001223,usr_000856,2026-01-04T20:27:36,withdrawal,ETH,ETH,wal_002568,wal_004823,0.06808698,7489.57,fce028798b147f4fd09fd9a66a763e4d86237b27,completed,clean,,base_onchain
ctx_000258,usr_000190,2026-01-04T20:54:49,deposit,USDT,TRON,wal_000568,wal_003858,334.797188,10713.51,0bc31230c7e292be62a54d2c6330b9245036cca3,completed,clean,,base_onchain
ctx_001084,usr_000749,2026-01-04T21:23:35,deposit,BTC,BTC,wal_002246,wal_004684,0.09971545,219373.99,80191539a5dff619741e0d27b0e677a89c3c1544,completed,clean,,base_onchain
ctx_001085,usr_000749,2026-01-04T21:28:15,withdrawal,ETH,ETH,wal_002247,wal_004685,0.22541269,24795.4,6d3dd05d1b5520e77e9b9c87d54e9f9480e8bc7f,completed,clean,,base_onchain
ctx_000299,usr_000220,2026-01-04T21:40:51,withdrawal,BTC,BTC,wal_000659,wal_003899,0.03264437,71817.61,748f4e29bf3bc88f2b00618645ac7a9b42aa6db6,completed,clean,,base_onchain
ctx_001657,usr_001192,2026-01-04T21:42:56,deposit,USDT,TRON,wal_003574,wal_005257,264.204063,8454.53,9f9e2bb4e78932b1b51861591d60ffcfe7cae5bd,completed,clean,,base_onchain
ctx_001637,usr_001177,2026-01-04T21:48:01,withdrawal,ETH,ETH,wal_003531,wal_005237,0.00641105,705.22,7b861a3e6f0a20e268d43072b6dbe71417f7080b,completed,clean,,base_onchain
ctx_000300,usr_000220,2026-01-04T21:48:10,withdrawal,BTC,BTC,wal_000659,wal_003900,0.0217748,47904.56,685fdb6c6e9d7d0c066f6feb2376dd7631d68054,completed,clean,,base_onchain
ctx_000893,usr_000621,2026-01-04T22:04:29,deposit,USDT,TRON,wal_001861,wal_004493,681.755625,21816.18,3ad0ce7ee5ed71ec915bbb267849f14f62efd2ab,completed,clean,,base_onchain
ctx_000598,usr_000408,2026-01-04T22:39:39,deposit,ETH,ETH,wal_001224,wal_004198,0.08412336,9253.57,9b47394c36c9fa40b6b2643266037269d5a41902,completed,clean,,base_onchain
ctx_001263,usr_000883,2026-01-04T22:56:49,deposit,BTC,BTC,wal_002648,wal_004863,0.10471686,230377.09,ec6c08396efe71cf6fa92a16b359b5331e627a5a,completed,clean,,base_onchain
ctx_000040,usr_000030,2026-01-04T22:59:02,deposit,BTC,BTC,wal_000089,wal_003640,0.00296263,6517.79,37116e7b9e4b2fe9e2064703f2ca08e327f441e2,completed,clean,,base_onchain
ctx_000414,usr_000281,2026-01-04T23:12:08,deposit,ETH,ETH,wal_000843,wal_004014,0.09496755,10446.43,dc0ca255d6039caafe30accadfc41aa0c4de7ae8,completed,clean,,base_onchain
ctx_000913,usr_000638,2026-01-04T23:41:33,withdrawal,USDT,TRON,wal_001912,wal_004513,326.856746,10459.42,e6cb24dcbe6a1c4cc8d122cc7318c5304f7e2a16,completed,clean,,base_onchain
ctx_001035,usr_000705,2026-01-04T23:45:43,withdrawal,USDT,TRON,wal_002113,wal_004635,653.265346,20904.49,24eb23f006f7d83d31427b3990ca0cd948b8181f,completed,clean,,base_onchain
ctx_001473,usr_001053,2026-01-05T00:38:04,deposit,USDT,TRON,wal_003157,wal_005073,517.374375,16555.98,e2fc98a1836c3c32881925627b5121cac235a57e,completed,clean,,base_onchain
ctx_001377,usr_000991,2026-01-05T01:26:08,deposit,USDT,TRON,wal_002971,wal_004977,227.335312,7274.73,d64526c96376ec8b7bbcbfdccd55edde87e03301,completed,clean,,base_onchain
ctx_001656,usr_001191,2026-01-05T01:26:15,deposit,USDT,TRON,wal_003571,wal_005256,320.971875,10271.1,a323b66afb8cd8593b7d4b6e32a4f87e5532f2d5,completed,clean,,base_onchain
ctx_000103,usr_000083,2026-01-05T01:30:40,deposit,USDT,TRON,wal_000247,wal_003703,502.909063,16093.09,7686c62809af30c554220e86cfb508b9c6f723b1,completed,clean,,base_onchain
ctx_000090,usr_000070,2026-01-05T01:52:34,deposit,BTC,BTC,wal_000209,wal_003690,0.27759589,610710.96,b973432968b129061a96dd1bbd5255ce76e2f6b3,completed,clean,,base_onchain
ctx_001471,usr_001048,2026-01-05T02:36:32,withdrawal,BTC,BTC,wal_003143,wal_005071,0.00025173,553.81,b60889a8a8d4eaa5db3c7576c20ac5645fdb42cd,completed,clean,,base_onchain
ctx_000926,usr_000641,2026-01-05T02:36:41,withdrawal,USDT,TRON,wal_001921,wal_004526,76.531988,2449.02,c25ea669ae427b6bc66109570510aac4efe1e36a,completed,clean,,base_onchain
ctx_000508,usr_000338,2026-01-05T03:14:28,deposit,USDT,TRON,wal_001012,wal_004108,481.973125,15423.14,088ce6f066518ebff2aadcffe5f6e5fd1ad555f9,completed,clean,,base_onchain
ctx_001257,usr_000878,2026-01-05T03:39:00,withdrawal,ETH,ETH,wal_002634,wal_004857,0.07998862,8798.75,b811b5ce30e47ff001cba79ef5182eef4c534c6b,completed,clean,,base_onchain
ctx_001360,usr_000984,2026-01-05T04:55:24,deposit,BTC,BTC,wal_002951,wal_004960,0.00900186,19804.09,f1c603b5582b436ffaa67bc741a36a252be6071d,completed,clean,,base_onchain
ctx_001565,usr_001138,2026-01-05T07:06:22,deposit,USDT,TRON,wal_003412,wal_005165,175.318437,5610.19,6b49272938392c7d3f74f847dd6f5806818b151d,completed,clean,,base_onchain
ctx_000286,usr_000207,2026-01-05T07:30:01,withdrawal,USDT,TRON,wal_000619,wal_003886,165.609226,5299.5,f89bb5115d9c856004597065023057f39b54f920,completed,clean,,base_onchain
ctx_001321,usr_000942,2026-01-05T07:53:03,withdrawal,USDT,TRON,wal_002824,wal_004921,39.679003,1269.73,b453a2f41b6d2952d497d86dcd692841c0f4f7b0,completed,clean,,base_onchain
ctx_001516,usr_001104,2026-01-05T08:10:55,withdrawal,BTC,BTC,wal_003311,wal_005116,0.00283586,6238.89,0dda5450df722ee9fefcaaf738869586ea4b161a,completed,clean,,base_onchain
ctx_000727,usr_000508,2026-01-05T08:21:48,deposit,USDT,TRON,wal_001522,wal_004327,5800.994687,185631.83,c0a9bcb151feccf6ed6579330658f80f22ece447,completed,clean,,base_onchain
ctx_000484,usr_000323,2026-01-05T08:35:32,deposit,USDT,TRON,wal_000967,wal_004084,397.02,12704.64,2cb08d33b34c22cf984113caac5980b1c57570ae,completed,clean,,base_onchain
ctx_000677,usr_000463,2026-01-05T10:06:47,withdrawal,BTC,BTC,wal_001388,wal_004277,0.00308485,6786.67,9ce8b392a525d356bc55b0c4052d51bc21c81dde,completed,clean,,base_onchain
ctx_000043,usr_000039,2026-01-05T10:09:32,withdrawal,USDT,TRON,wal_000115,wal_003643,176.329894,5642.56,5bf0ca6aef90946595830d8064bd96ff07a3b114,completed,clean,,base_onchain
ctx_000104,usr_000083,2026-01-05T10:25:42,withdrawal,USDT,TRON,wal_000247,wal_003704,532.370665,17035.86,8eda52156402fd1d2186a5247771959873366e50,completed,clean,,base_onchain
ctx_000235,usr_000175,2026-01-05T10:57:03,deposit,USDT,TRON,wal_000523,wal_003835,115.855937,3707.39,f2d6909309b99ca13949d270cb0ea213b4d2b7f2,completed,clean,,base_onchain
ctx_000025,usr_000027,2026-01-05T11:04:27,deposit,ETH,ETH,wal_000081,wal_003625,0.06469882,7116.87,82dda9d0adec83f7fb99c2e1849d363440a42f77,completed,clean,,base_onchain
ctx_000767,usr_000528,2026-01-05T11:07:09,deposit,USDT,TRON,wal_001582,wal_004367,71.900312,2300.81,fb51b7d34fe5290bfdf03f8bbd6174c33d60a54a,completed,clean,,base_onchain
ctx_000273,usr_000195,2026-01-05T12:01:50,withdrawal,USDT,TRON,wal_000583,wal_003873,2803.773827,89720.76,f3e9c97232dab702bbc93c3eaeace7732a781e42,completed,clean,,base_onchain
ctx_001468,usr_001042,2026-01-05T12:08:12,deposit,USDT,TRON,wal_003124,wal_005068,146.743125,4695.78,dfb593d281a2b381b8994b837af36984351dace8,completed,clean,,base_onchain
ctx_000794,usr_000544,2026-01-05T12:17:36,withdrawal,USDT,TRON,wal_001630,wal_004394,13.256749,424.22,99eccb09e928743990c77e94cd6025753d6895e4,completed,clean,,base_onchain
ctx_000101,usr_000082,2026-01-05T12:30:49,withdrawal,USDT,TRON,wal_000244,wal_003701,173.004008,5536.13,2e900a77500eb409474072f931d24970b2a0166e,completed,clean,,base_onchain
ctx_000259,usr_000190,2026-01-05T12:44:22,withdrawal,USDT,TRON,wal_000568,wal_003859,293.036824,9377.18,6ba7e9e3cc4432b13ce0dd6d3530231b87dc9ed6,completed,clean,,base_onchain
ctx_000026,usr_000027,2026-01-05T12:55:11,withdrawal,ETH,ETH,wal_000081,wal_003626,0.02506548,2757.2,c63560609817749bcd782039dbf30c4d020a4119,completed,clean,,base_onchain
ctx_000931,usr_000646,2026-01-05T13:21:46,deposit,USDT,TRON,wal_001936,wal_004531,705.985625,22591.54,ac889cd61e92dd9ba3b11afbf23b8b28311ab910,completed,clean,,base_onchain
ctx_000968,usr_000669,2026-01-05T13:36:49,deposit,USDT,TRON,wal_002005,wal_004568,24335.331562,778730.61,16fd320a950c17a78eb97497bb2a59097074897d,completed,clean,,base_onchain
ctx_001604,usr_001159,2026-01-05T13:37:03,withdrawal,BTC,BTC,wal_003476,wal_005204,0.00108033,2376.73,73488262567f05fc2c1d245c219030b13fff6cd0,completed,clean,,base_onchain
ctx_000475,usr_000319,2026-01-05T15:24:58,withdrawal,ETH,ETH,wal_000957,wal_004075,0.64142346,70556.58,6e1b3635c77a46e624e1179da10f30857c24760e,completed,clean,,base_onchain
ctx_001137,usr_000792,2026-01-05T15:38:20,deposit,BTC,BTC,wal_002375,wal_004737,0.00090909,2000.0,6ce8bd74254981020a440fc99b64c18da055086d,completed,clean,,base_onchain
ctx_001527,usr_001113,2026-01-05T15:41:29,withdrawal,USDT,TRON,wal_003337,wal_005127,39.740071,1271.68,08c764b442e16f9963cb89d38d3e0a338888aa9d,completed,clean,,base_onchain
ctx_000044,usr_000039,2026-01-05T15:48:50,withdrawal,USDT,TRON,wal_000115,wal_003644,338.73511,10839.52,c5c45a6caa83539f4b73e7411c0b26bf01c17ee2,completed,clean,,base_onchain
ctx_001374,usr_000989,2026-01-05T16:02:59,withdrawal,ETH,ETH,wal_002967,wal_004974,0.03242747,3567.02,3152694e68809d7442e57973ef9eb59587528d33,completed,clean,,base_onchain
ctx_000778,usr_000539,2026-01-05T16:17:48,deposit,ETH,ETH,wal_001617,wal_004378,0.10769782,11846.76,cad27bc4d4c606091f7ca4e44d80cb89c6e765c8,completed,clean,,base_onchain
ctx_000849,usr_000587,2026-01-05T16:27:29,withdrawal,BTC,BTC,wal_001760,wal_004449,0.00289004,6358.09,3dcae9681735829055eacbcd98b747fd71c6a7cc,completed,clean,,base_onchain
ctx_001205,usr_000841,2026-01-05T17:52:19,withdrawal,USDT,TRON,wal_002521,wal_004805,239.808451,7673.87,d28fa19cb5259a01ddf93cb3e2ed731b43c96ab7,completed,clean,,base_onchain
ctx_000667,usr_000456,2026-01-05T17:54:28,deposit,ETH,ETH,wal_001368,wal_004267,0.80273582,88300.94,02961e913bf70faae775b28f9b7902c16234e3b8,completed,clean,,base_onchain
ctx_000940,usr_000654,2026-01-05T18:21:29,withdrawal,USDT,TRON,wal_001960,wal_004540,25.031138,801.0,8e2196a47c811e8585fd4b639662b2add5a29932,completed,clean,,base_onchain
ctx_000466,usr_000309,2026-01-05T19:06:11,deposit,BTC,BTC,wal_000926,wal_004066,0.00541877,11921.29,d48537252555b2c9119e599dc2bdf93d45742b3f,completed,clean,,base_onchain
ctx_001447,usr_001028,2026-01-05T19:22:41,deposit,BTC,BTC,wal_003083,wal_005047,0.27405415,602919.13,b211e2dc1ee53cbbf3ca6047f1923776cd34cc27,completed,clean,,base_onchain
ctx_001406,usr_001002,2026-01-05T19:54:11,deposit,USDT,TRON,wal_003004,wal_005006,183.87625,5884.04,a1e07263170f9652de6f25d97cae390c1a97b7ec,completed,clean,,base_onchain
ctx_001049,usr_000723,2026-01-05T20:04:56,withdrawal,USDT,TRON,wal_002167,wal_004649,11.160766,357.14,baedf7a24d3d43c65c2d9fd0024290f743a1e8b3,completed,clean,,base_onchain
ctx_001144,usr_000795,2026-01-05T20:20:11,withdrawal,USDT,TRON,wal_002383,wal_004744,279.225836,8935.23,1cfee2f68e659d946f54911ddf7709f23ec8ed05,completed,clean,,base_onchain
ctx_001537,usr_001119,2026-01-05T20:55:18,withdrawal,BTC,BTC,wal_003356,wal_005137,0.00163114,3588.51,aa374ee2566997c1c912f800a4fbf08e39a8f22b,completed,clean,,base_onchain
ctx_000969,usr_000669,2026-01-05T21:38:10,withdrawal,USDT,TRON,wal_002005,wal_004569,7029.408613,224941.08,08c54a7a4bd03830f0d126e71d1744e27dc8c1e0,completed,clean,,base_onchain
ctx_000966,usr_000665,2026-01-05T22:01:51,deposit,ETH,ETH,wal_001995,wal_004566,0.15506227,17056.85,e4b89cd0e3b4d5e0d46fa5516787369fedf4b36e,completed,clean,,base_onchain
ctx_000196,usr_000147,2026-01-05T22:16:32,deposit,BTC,BTC,wal_000440,wal_003796,0.06760581,148732.78,1604c75f04486d25b16fcd42e5e3ddf20b0070f2,completed,clean,,base_onchain
ctx_000579,usr_000389,2026-01-05T22:28:27,deposit,USDT,TRON,wal_001165,wal_004179,597.310625,19113.94,8f1300d123224f77a1e9d98b8221186c19064990,completed,clean,,base_onchain
ctx_001105,usr_000768,2026-01-05T22:32:40,deposit,BTC,BTC,wal_002303,wal_004705,0.00156469,3442.32,2eac795deec6df3693a0a501c94116e4839dcc43,completed,clean,,base_onchain
ctx_001391,usr_000997,2026-01-05T22:52:26,deposit,BTC,BTC,wal_002990,wal_004991,0.0149011,32782.42,e25b551e050ae22eaa3cf285f8caeda58e8383f5,completed,clean,,base_onchain
ctx_001195,usr_000833,2026-01-05T23:14:32,withdrawal,USDT,TRON,wal_002497,wal_004795,149.068989,4770.21,93cb399d1ad4916170b441e221b181a4e712cb28,completed,clean,,base_onchain
ctx_000330,usr_000238,2026-01-05T23:53:53,deposit,BTC,BTC,wal_000713,wal_003930,0.028655,63041.0,82697a49f99d25957117c1d360d9dce8af1992ab,completed,clean,,base_onchain
ctx_001367,usr_000986,2026-01-06T00:01:09,deposit,BTC,BTC,wal_002957,wal_004967,0.0059145,13011.9,3f6550ee90c073f16b00aabb22e2d76f2b2b00fd,completed,clean,,base_onchain
ctx_000706,usr_000488,2026-01-06T00:20:03,deposit,USDT,TRON,wal_001462,wal_004306,252.046562,8065.49,5373d8ef4c7198df0332f5a8c92821b804015c16,completed,clean,,base_onchain
ctx_000894,usr_000621,2026-01-06T01:05:09,withdrawal,USDT,TRON,wal_001861,wal_004494,143.793363,4601.39,4042ddeb4ca68e47cd7e640bd19d50df0961829c,completed,clean,,base_onchain
ctx_001348,usr_000965,2026-01-06T01:26:04,withdrawal,USDT,TRON,wal_002893,wal_004948,102.133896,3268.28,b7b79f2ee8d4483fcf761963ce6d54bbc821bebc,completed,clean,,base_onchain
ctx_000997,usr_000682,2026-01-06T04:27:51,deposit,BTC,BTC,wal_002045,wal_004597,0.09977118,219496.6,bdf91723127c159fe587944126f2d20918e57743,completed,clean,,base_onchain
ctx_000612,usr_000423,2026-01-06T07:59:07,deposit,USDT,TRON,wal_001267,wal_004212,371.358125,11883.46,9a9893ba345dec2047cb0b90a7be625bf32f1443,completed,clean,,base_onchain
ctx_001309,usr_000934,2026-01-06T08:05:27,withdrawal,USDT,TRON,wal_002800,wal_004909,250.097211,8003.11,c8707234015704b1924b24e7eed67ae4cb13eb5c,completed,clean,,base_onchain
ctx_000291,usr_000214,2026-01-06T08:21:53,deposit,ETH,ETH,wal_000642,wal_003891,0.01818182,2000.0,1a78fd48b1ab13e95bace64979a40cc6fa59f1ec,completed,clean,,base_onchain
ctx_001192,usr_000830,2026-01-06T08:28:08,deposit,USDT,TRON,wal_002488,wal_004792,544.988125,17439.62,e893d354bac0cbab2e41bad866bac386229a229c,completed,clean,,base_onchain
ctx_001160,usr_000805,2026-01-06T08:55:30,withdrawal,BTC,BTC,wal_002414,wal_004760,0.00128465,2826.23,e3ba73e11dc1910a3a5cebf59a67c065385a5838,completed,clean,,base_onchain
ctx_000061,usr_000053,2026-01-06T08:59:46,deposit,ETH,ETH,wal_000159,wal_003661,0.06414773,7056.25,f9ddc76fc739d9cea6bcaa87fe3694fc0176e355,completed,clean,,base_onchain
ctx_001255,usr_000877,2026-01-06T10:10:19,deposit,USDT,TRON,wal_002629,wal_004855,201.182813,6437.85,84790dc7eef69b0ba8c83371ce7a7fc240db5aff,completed,clean,,base_onchain
ctx_001551,usr_001123,2026-01-06T10:22:04,withdrawal,USDT,TRON,wal_003367,wal_005151,83.454004,2670.53,a0f2cd6f6dd8a9e3df13c6d5eaa1f2b902f657f5,completed,clean,,base_onchain
ctx_000415,usr_000282,2026-01-06T11:47:58,withdrawal,BTC,BTC,wal_000845,wal_004015,0.00242841,5342.5,f3098d7666771e294aba163161040e997ae1e517,completed,clean,,base_onchain
ctx_000239,usr_000176,2026-01-06T11:49:26,withdrawal,USDT,TRON,wal_000526,wal_003839,57.855347,1851.37,2c7188feb51a245ecfc2e5314a93dcbe41ecb17e,completed,clean,,base_onchain
ctx_001210,usr_000847,2026-01-06T11:57:28,deposit,USDT,TRON,wal_002539,wal_004810,303.855313,9723.37,ea8d29e23a27bd26f798013b73db74969c97cb40,completed,clean,,base_onchain
ctx_000027,usr_000027,2026-01-06T12:26:32,deposit,USDT,TRON,wal_000079,wal_003627,245.249687,7847.99,e41c169f09baff751334c0a664a4c5e75813be26,completed,clean,,base_onchain
ctx_000197,usr_000147,2026-01-06T12:36:57,withdrawal,ETH,ETH,wal_000441,wal_003797,0.02205712,2426.28,425660aa2840766843aed18fb647ee5f5bb284c3,completed,clean,,base_onchain
ctx_001178,usr_000818,2026-01-06T12:57:33,withdrawal,ETH,ETH,wal_002454,wal_004778,3.23273634,355601.0,851a4a2a3aab95230267a692727ac1cf48ce3694,completed,clean,,base_onchain
ctx_001632,usr_001174,2026-01-06T12:59:00,deposit,USDT,TRON,wal_003520,wal_005232,368.249062,11783.97,9c1c435fb90a986fff0bac848c71adcbf5e79af0,completed,clean,,base_onchain
ctx_000603,usr_000417,2026-01-06T13:35:58,deposit,BTC,BTC,wal_001250,wal_004203,0.0023019,5064.18,c49c3411bd1fd5a94df29885b4b9d5940c8b10d8,completed,clean,,base_onchain
ctx_000558,usr_000375,2026-01-06T13:52:54,deposit,ETH,ETH,wal_001125,wal_004158,0.14549991,16004.99,2453ef907904031663912081cc2d81659b5311ac,completed,clean,,base_onchain
ctx_001098,usr_000760,2026-01-06T14:42:58,deposit,USDT,TRON,wal_002278,wal_004698,483.787188,15481.19,608f77d1768ec6dc64dcdcd4537538da8767266c,completed,clean,,base_onchain
ctx_001522,usr_001109,2026-01-06T14:47:11,deposit,USDT,TRON,wal_003325,wal_005122,311.477813,9967.29,089330371c0db5adf5db5ac553d2ae8c9567cadc,completed,clean,,base_onchain
